"id","code","collector_number","name","set_id","set_name","type","rarity","domains","energy","power","might","tags","illustrator","ability_text","image_url"
"ogn-200-298","OGN-200/298","200","Twisted Fate, Gambler","OGN","Origins","Unit","Rare","Chaos","4","","4","","Six More Vodka","When I attack, reveal the top rune of your rune deck, then recycle it. Do one of the following based on its domain: :rb_rune_fury: — Deal 2 to an enemy unit here and 1 to all other enemy units here.:rb_rune_mind: — Draw 1.:rb_rune_order: — Stun an enemy unit.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9eff1a038528c4d633196f13259670d84b74c2a8-744x1039.png?accountingTag=RB"
"ogn-201-298","OGN-201/298","201","Invert Timelines","OGN","Origins","Spell","Epic","Chaos","3","1","","","Kudos Productions","Each player discards their hand, then draws 4.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b916326fdcf61af4630d953c7540a4aa97e6db01-744x1039.png?accountingTag=RB"
"ogn-202-298","OGN-202/298","202","Jinx, Rebel","OGN","Origins","Unit","Epic","Chaos","5","1","5","","Kudos Productions","When you discard one or more cards, ready me and give me +1 :rb_might: this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a7fe105f40df66525be51bd18e25506945a7b027-744x1039.png?accountingTag=RB"
"ogn-202a-298","OGN-202a/298","202","Jinx, Rebel","OGN","Origins","Unit","Showcase","Chaos","5","1","5","","League Splash Team","When you discard one or more cards, ready me and give me +1 :rb_might: this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/da4c4f96081b4c0e151dba74a0ef6eae338478f0-744x1039.png?accountingTag=RB"
"ogn-203-298","OGN-203/298","203","Possession","OGN","Origins","Spell","Epic","Chaos","8","3","","","League of Legends","[Action] (Play on your turn or in showdowns.) Choose an enemy unit at a battlefield. Take control of it and recall it. (Send it to your base. This isn't a move.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f26462174fd01407f25f7d49a70862d2b9af35cc-744x1039.png?accountingTag=RB"
"ogn-204-298","OGN-204/298","204","Seal of Discord","OGN","Origins","Gear","Epic","Chaos","0","1","","","Kudos Productions",":rb_exhaust:: [Reaction] — [Add] :rb_rune_chaos:. (Abilities that add resources can't be reacted to.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/dd8433e77e46ca77aaf0be35d1774218d9a2f037-744x1039.png?accountingTag=RB"
"ogn-205a-298","OGN-205a/298","205","Yasuo, Windrider","OGN","Origins","Unit","Showcase","Chaos","5","1","4","","League Splash Team","[Ganking] (I can move from battlefield to battlefield.) The third time I move in a turn, you score 1 point.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/35f7ca6802af48585af55d23cf7675a8922d8535-744x1039.png?accountingTag=RB"
"ogn-205-298","OGN-205/298","205","Yasuo, Windrider","OGN","Origins","Unit","Epic","Chaos","5","1","4","","Six More Vodka","[Ganking] (I can move from battlefield to battlefield.) The third time I move in a turn, you score 1 point.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f5ba378ce4dad16d17e001814e091d5f484f2681-744x1039.png?accountingTag=RB"
"ogn-206-298","OGN-206/298","206","Back to Back","OGN","Origins","Spell","Common","Order","3","","","","Kudos Productions","[Reaction] (Play any time, even before spells and abilities resolve.) Give two friendly units each +2 :rb_might: this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7f5585dcd3e9c7866e3b99cb169a0404ea4c010f-744x1039.png?accountingTag=RB"
"ogn-207-298","OGN-207/298","207","Call to Glory","OGN","Origins","Spell","Common","Order","3","","","","Kudos Productions","[Reaction] (Play any time, even before spells and abilities resolve.) As you play this, you may spend a buff as an additional cost. If you do, ignore this spell's cost. Give a unit +3 :rb_might: this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ced53bc3fb15f263471067fc3868295b09e62a07-744x1039.png?accountingTag=RB"
"ogn-208-298","OGN-208/298","208","Cruel Patron","OGN","Origins","Unit","Common","Order","4","","6","","Kudos Productions","As an additional cost to play me, kill a friendly unit.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c1c2c08fa0032a245c1ffee6ba29fff2826bd468-744x1039.png?accountingTag=RB"
"ogn-209-298","OGN-209/298","209","Cull the Weak","OGN","Origins","Spell","Common","Order","2","1","","","Kudos Productions","Each player kills one of their units.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/49338a4b31727c6ef50e7dbc54e7004dcd2b6f4c-744x1039.png?accountingTag=RB"
"ogn-210-298","OGN-210/298","210","Daring Poro","OGN","Origins","Unit","Common","Order","2","","2","","Six More Vodka","[Assault] (+1 :rb_might: while I'm an attacker.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/41dee7ec46124c261352595cfbd8a6d38d32b947-744x1039.png?accountingTag=RB"
"ogn-211-298","OGN-211/298","211","Faithful Manufactor","OGN","Origins","Unit","Common","Order","3","","2","","Kudos Productions","When you play me, play a 1 :rb_might: Recruit unit token here.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b41107b7456a2a38d203983b1e504e3789d6b6ea-744x1039.png?accountingTag=RB"
"ogn-212-298","OGN-212/298","212","Forge of the Future","OGN","Origins","Gear","Common","Order","2","","","","Envar Studio","When you play this, play a 1 :rb_might: Recruit unit token at your base. Kill this: Recycle up to 4 cards from trashes.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8e6a76d28590bcd835b0a9a1e806fe0fa6883141-744x1039.png?accountingTag=RB"
"ogn-213-298","OGN-213/298","213","Hidden Blade","OGN","Origins","Spell","Common","Order","2","1","","","Rafael Zanchetin","[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.) [Action] (Play on your turn or in showdowns.) Kill a unit at a battlefield. Its controller draws 2.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0437ab8a0b67f43ef5483a103bbae9e57fd05822-744x1039.png?accountingTag=RB"
"ogn-214a-298","OGN-214a/298","214","Order Rune","OGN","Origins","Rune","Showcase","Order","","","","","Fairfoul","","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0e4904221c3bbbfcfde1734bc414dbe97c67e295-1488x2078.png?accountingTag=RB"
"ogn-214-298","OGN-214/298","214","Order Rune","OGN","Origins","Rune","Common","Order","","","","","Greg Ghielmetti & Leah Chen","","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/35ec6fdd2124324bb7052cba31c8c44f2e98f3ae-744x1039.png?accountingTag=RB"
"ogn-215-298","OGN-215/298","215","Petty Officer","OGN","Origins","Unit","Common","Order","5","","5","","Six More Vodka","[Assault] (+1 :rb_might: while I'm an attacker.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/29e062c4a38c0be12056568a2f8563557e2611c6-744x1039.png?accountingTag=RB"
"ogn-216-298","OGN-216/298","216","Soaring Scout","OGN","Origins","Unit","Common","Order","2","","1","","Six More Vodka","[Deathknell] — Channel 1 rune exhausted. (When I die, get the effect.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/75b6ce420888035b566c3795cabe0999a9a918b0-744x1039.png?accountingTag=RB"
"ogn-217-298","OGN-217/298","217","Trifarian Gloryseeker","OGN","Origins","Unit","Common","Order","2","","2","","Six More Vodka","[Legion] — When you play me, buff me. (If I don't have a buff, I get a +1 :rb_might: buff. Get the effect if you've played another card this turn.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/19ad6a0e743b56021b9651a2105034a488e172e8-744x1039.png?accountingTag=RB"
"ogn-218-298","OGN-218/298","218","Vanguard Captain","OGN","Origins","Unit","Common","Order","3","1","3","","Six More Vodka","[Legion] — When you play me, play two 1 :rb_might: Recruit unit tokens here. (Get the effect if you've played another card this turn.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f0c9ddb2af7a0d4991938cf1e3058eb0f5d2e357-744x1039.png?accountingTag=RB"
"ogn-219-298","OGN-219/298","219","Vanguard Sergeant","OGN","Origins","Unit","Common","Order","4","","4","","Six More Vodka","","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6bcff5c718cfcff1c2466bf5e1a2a1ea9a9cf09b-744x1039.png?accountingTag=RB"
"ogn-220-298","OGN-220/298","220","Facebreaker","OGN","Origins","Spell","Uncommon","Order","2","","","","Kudos Productions","[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.) [Action] (Play on your turn or in showdowns.) Stun a friendly unit and an enemy unit at the same battlefield. (They don't deal combat damage this turn.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b7cddc717b886bb955b900ffaae4db9154a19280-744x1039.png?accountingTag=RB"
"ogn-221-298","OGN-221/298","221","Imperial Decree","OGN","Origins","Spell","Uncommon","Order","5","2","","","Kudos Productions","[Action] (Play on your turn or in showdowns.) When any unit takes damage this turn, kill it.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/fc6ab617f1ce20c82ed76dc6446d42d416c08b34-744x1039.png?accountingTag=RB"
"ogn-222-298","OGN-222/298","222","Noxian Drummer","OGN","Origins","Unit","Uncommon","Order","3","","3","","Six More Vodka","When I move to a battlefield, play a 1 :rb_might: Recruit unit token here. (It is also at the battlefield.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/45a69adf92b6951c8c8fa974273c22aade312068-744x1039.png?accountingTag=RB"
"ogn-223-298","OGN-223/298","223","Peak Guardian","OGN","Origins","Unit","Uncommon","Order","6","1","5","","Six More Vodka","When you play me, buff me. Then, if I am at a battlefield, buff all other friendly units there. (To buff a unit, give it a +1 :rb_might: buff if it doesn't already have one.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bb56433bc032fd31a957923c43babc48b66db24c-744x1039.png?accountingTag=RB"
"ogn-224-298","OGN-224/298","224","Salvage","OGN","Origins","Spell","Uncommon","Order","2","1","","","Kudos Productions","[Action] (Play on your turn or in showdowns.) You may kill up to one gear. Draw 1.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9bdbac358e7c9415c1354b6d1f6888dcf9c5519b-744x1039.png?accountingTag=RB"
"ogn-225-298","OGN-225/298","225","Solari Chief","OGN","Origins","Unit","Uncommon","Order","5","1","4","","JiHun Lee","When you play me, choose an enemy unit. If it is stunned, kill it. Otherwise, stun it. (It doesn't deal combat damage this turn.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/02fd791fdaa7d1c63221655e889fb412de103ca2-744x1039.png?accountingTag=RB"
"ogn-226-298","OGN-226/298","226","Spectral Matron","OGN","Origins","Unit","Uncommon","Order","4","2","4","","Six More Vodka","When you play me, you may play a unit costing no more than :rb_energy_3: and no more than :rb_rune_rainbow: from your trash, ignoring its cost.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c8aebd03c8722d485ebfc38774488778c756ff5c-744x1039.png?accountingTag=RB"
"ogn-227-298","OGN-227/298","227","Symbol of the Solari","OGN","Origins","Gear","Uncommon","Order","1","","","","Kudos Productions","If a combat where you are the attacker ends in a tie, recall ALL units instead. (Send them to base. This isn't a move. Ties are calculated after combat damage is dealt.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d4f746c396df48623ef8a4df763b5deb47f59339-744x1039.png?accountingTag=RB"
"ogn-228-298","OGN-228/298","228","Vanguard Helm","OGN","Origins","Gear","Uncommon","Order","2","","","","Kudos Productions","When a buffed friendly unit dies, buff another friendly unit. (If it doesn't have a buff, it gets a +1 :rb_might: buff.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9718c666cbf789a572760c826d0a06b26b787ae5-744x1039.png?accountingTag=RB"
"ogn-229-298","OGN-229/298","229","Vengeance","OGN","Origins","Spell","Uncommon","Order","4","2","","","Max Grecke","Kill a unit.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a21e2ffee47ecdd1575bf48edb8c2a84722cc6b9-744x1039.png?accountingTag=RB"
"ogn-230-298","OGN-230/298","230","Albus Ferros","OGN","Origins","Unit","Rare","Order","4","","3","","Kudos Productions","When you play me, spend any number of buffs. For each buff spent, channel 1 rune exhausted.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ec0be8d2a79196b689fccf9ee42ce8baa7e9c35e-744x1039.png?accountingTag=RB"
"ogn-231-298","OGN-231/298","231","Commander Ledros","OGN","Origins","Unit","Rare","Order","6","4","8","","Six More Vodka","As you play me, you may kill any number of friendly units as an additional cost. Reduce my cost by :rb_rune_order: for each killed this way. [Deflect] (Opponents must pay :rb_rune_rainbow: to choose me with a spell or ability.) [Ganking] (I can move from battlefield to battlefield.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1183be5effc6275f17da09b983feb36632752af4-744x1039.png?accountingTag=RB"
"ogn-232-298","OGN-232/298","232","Fiora, Victorious","OGN","Origins","Unit","Rare","Order","4","","4","","Six More Vodka","While I'm [Mighty], I have [Deflect], [Ganking], and [Shield]. (I'm Mighty while I have 5+ :rb_might:.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/24d4d1997e6a5b145412e402fc69399d590ecda0-744x1039.png?accountingTag=RB"
"ogn-233-298","OGN-233/298","233","Grand Strategem","OGN","Origins","Spell","Rare","Order","6","3","","","Kudos Productions","[Action] (Play on your turn or in showdowns.) Give friendly units +5 :rb_might: this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bda7514aefa94ac3f368690cdd2d0f955d44c089-744x1039.png?accountingTag=RB"
"ogn-234-298","OGN-234/298","234","Harnessed Dragon","OGN","Origins","Unit","Rare","Order","8","2","6","","Envar Studio","When you play me, kill an enemy unit.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/00bc15bc1c2f5b8e6d1713819998df1c04864dcb-744x1039.png?accountingTag=RB"
"ogn-235-298","OGN-235/298","235","Karma, Channeler","OGN","Origins","Unit","Rare","Order","6","1","6","","Six More Vodka","[Vision] (When you play me, look at the top card of your Main Deck. You may recycle it.) When you recycle one or more cards to your Main Deck, buff a friendly unit. (If it doesn't have a buff, it gets a +1 :rb_might: buff. Runes aren't cards.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/aca8664b334f2fa40cc7bae2811dd4e1b4f06388-744x1039.png?accountingTag=RB"
"ogn-236-298","OGN-236/298","236","Karthus, Eternal","OGN","Origins","Unit","Rare","Order","3","1","3","","League Splash Team","Your [Deathknell] effects trigger an additional time.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/df3497ce6a602da554813340f572240675c7f0e2-744x1039.png?accountingTag=RB"
"ogn-237-298","OGN-237/298","237","King's Edict","OGN","Origins","Spell","Rare","Order","6","2","","","Kudos Productions","Starting with the next player, each other player chooses a unit you don't control that hasn't been chosen for this spell. Kill those units.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ec1b8b98e1ca7a34939322883309c71605bb8bc5-744x1039.png?accountingTag=RB"
"ogn-238a-298","OGN-238a/298","238","Leona, Determined","OGN","Origins","Unit","Showcase","Order","4","1","4","","League Splash Team","[Shield] (+1 :rb_might: while I'm a defender.) When I attack, stun an enemy unit here. (It doesn't deal combat damage this turn.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1ed0250f1d3bbbbde49b3ce1fc2e744e4da64baa-744x1039.png?accountingTag=RB"
"ogn-238-298","OGN-238/298","238","Leona, Determined","OGN","Origins","Unit","Rare","Order","4","1","4","","Six More Vodka","[Shield] (+1 :rb_might: while I'm a defender.) When I attack, stun an enemy unit here. (It doesn't deal combat damage this turn.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/39a1e121031cfb4bdb009b071ed5d70411966cd9-744x1039.png?accountingTag=RB"
"ogn-239-298","OGN-239/298","239","Machine Evangel","OGN","Origins","Unit","Rare","Order","5","1","4","","Kudos Productions","[Deathknell] — Play three 1 :rb_might: Recruit unit tokens into your base. (When I die, get the effect.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ad15d4ff89548e83dcede9b209b12233652cf3a1-744x1039.png?accountingTag=RB"
"ogn-240-298","OGN-240/298","240","Sett, Kingpin","OGN","Origins","Unit","Rare","Order","4","1","5","","League Splash Team","[Tank] (I must be assigned combat damage first.) I get +1 :rb_might: for each buffed friendly unit at my battlefield.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/bd43f1dcef824b66f1af994b59b961fc3705f9c3-744x1039.png?accountingTag=RB"
"ogn-240a-298","OGN-240a/298","240","Sett, Kingpin","OGN","Origins","Unit","Showcase","Order","4","1","5","","Wild Rift Splash Team","[Tank] (I must be assigned combat damage first.) I get +1 :rb_might: for each buffed friendly unit at my battlefield.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/010bbd89c60c57dc508f6b22201d31bb188f84d6-744x1039.png?accountingTag=RB"
"ogn-241-298","OGN-241/298","241","Shen, Kinkou","OGN","Origins","Unit","Rare","Order","3","1","3","","Six More Vodka","[Reaction] (Play any time, even before spells and abilities resolve, including to a battlefield you control.) [Shield 2] (+2 :rb_might: while I'm a defender.) [Tank] (I must be assigned combat damage first.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/25f3a9fa33201278ebf475b2d02dae8c0c0cb20c-744x1039.png?accountingTag=RB"
"ogn-242-298","OGN-242/298","242","Baited Hook","OGN","Origins","Gear","Epic","Order","3","","","","Kudos Productions",":rb_energy_1::rb_rune_order:, :rb_exhaust:: Kill a friendly unit. Look at the top 5 cards of your Main Deck. You may banish a unit from among them that has Might up to 1 more than the killed unit and play it, ignoring its cost. Then recycle the rest.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7b4e6a1e32878a7d5fe4e40869c83e47ea08de7c-744x1039.png?accountingTag=RB"
"ogn-243a-298","OGN-243a/298","243","Darius, Executioner","OGN","Origins","Unit","Showcase","Order","6","1","6","","League Splash Team","[Legion] — When you play me, ready me. (Get the effect if you've played another card this turn) Other friendly units have +1 :rb_might: here.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/76a697f29d4fc3cd9a5e9a0ce79f229d26bc0c90-744x1039.png?accountingTag=RB"
"ogn-243-298","OGN-243/298","243","Darius, Executioner","OGN","Origins","Unit","Epic","Order","6","1","6","","Six More Vodka","[Legion] — When you play me, ready me. (Get the effect if you've played another card this turn) Other friendly units have +1 :rb_might: here.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7b71cf13a07074a6eccbe88ae6c74133d989cb68-744x1039.png?accountingTag=RB"
"ogn-244-298","OGN-244/298","244","Divine Judgment","OGN","Origins","Spell","Epic","Order","7","2","","","Kudos Productions","Each player chooses 2 units, 2 gear, 2 runes, and 2 cards in their hands. Recycle the rest.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/995778eea2e24fdc62ade38c2baa25b9f1e6ab79-744x1039.png?accountingTag=RB"
"ogn-245-298","OGN-245/298","245","Seal of Unity","OGN","Origins","Gear","Epic","Order","0","1","","","Kudos Productions",":rb_exhaust:: [Reaction] — [Add] :rb_rune_order:. (Abilities that add resources can't be reacted to.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e6fbd41d69bc0d235ea7993d2e9fa74e75e17dff-744x1039.png?accountingTag=RB"
"ogn-246-298","OGN-246/298","246","Viktor, Leader","OGN","Origins","Unit","Epic","Order","4","1","4","","League Splash Team","When another non-Recruit unit you control dies, play a 1 :rb_might: Recruit unit token into your base.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ab390d6d074c3f07abba000cc166faa1796ec464-744x1039.png?accountingTag=RB"
"ogn-246a-298","OGN-246a/298","246","Viktor, Leader","OGN","Origins","Unit","Showcase","Order","4","1","4","","League Splash Team","When another non-Recruit unit you control dies, play a 1 :rb_might: Recruit unit token into your base.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/19b66f8eccd6d6e9d41048f73e44660f1cf77068-744x1039.png?accountingTag=RB"
"ogn-247-298","OGN-247/298","247","Daughter of the Void","OGN","Origins","Legend","Rare","Fury | Mind","","","","","Kudos Productions",":rb_exhaust:: [Reaction] — [Add] :rb_rune_rainbow:. Use only to play spells. (Abilities that add resources can't be reacted to.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a576472c7bb00f475882ac814e1d8f9be233b402-744x1040.png?accountingTag=RB"
"ogn-248-298","OGN-248/298","248","Icathian Rain","OGN","Origins","Spell","Epic","Fury | Mind","7","3","","","Kudos Productions","Deal 2 to a unit. Deal 2 to a unit. Deal 2 to a unit. Deal 2 to a unit. Deal 2 to a unit. Deal 2 to a unit.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8df37f633d3da734f3f2d85808a7cb9eadec1b04-744x1039.png?accountingTag=RB"
"ogn-249-298","OGN-249/298","249","Relentless Storm","OGN","Origins","Legend","Rare","Fury | Body","","","","","Grafit Studio","When you play a [Mighty] unit, you may exhaust me to channel 1 rune exhausted. (A unit is Mighty while it has 5+ :rb_might:.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f1842ef373434db3e8109d8959832f9d184866c3-744x1040.png?accountingTag=RB"
"ogn-250-298","OGN-250/298","250","Stormbringer","OGN","Origins","Spell","Epic","Fury | Body","6","2","","","Kudos Productions","Choose a friendly unit in your base. Deal damage equal to its Might to all enemy units at a battlefield, then move your unit there.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d86c4137cc7f77f103cd7d6228125df8cb9a54e1-744x1039.png?accountingTag=RB"
"ogn-251-298","OGN-251/298","251","Loose Cannon","OGN","Origins","Legend","Rare","Fury | Chaos","","","","","Sugar Free","At start of your Beginning Phase, draw 1 if you have one or fewer cards in your hand.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/f57c14381b126e9f5a7b5bc4913151cb24c14fc3-744x1039.png?accountingTag=RB"
"ogn-252-298","OGN-252/298","252","Super Mega Death Rocket!","OGN","Origins","Spell","Epic","Fury | Chaos","4","1","","","Kudos Productions","Deal 5 to a unit. When you conquer, you may discard 1 to return this from your trash to your hand.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/95d6fd4d7944e759cfe7ee5e208fa329b719333b-744x1039.png?accountingTag=RB"
"ogn-253-298","OGN-253/298","253","Hand of Noxus","OGN","Origins","Legend","Rare","Fury | Order","","","","","Six More Vodka",":rb_exhaust:: [Reaction], [Legion] — [Add] :rb_energy_1:. (Abilities that add resources can't be reacted to. Get the effect if you've played a card this turn.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/5b9a904048b7fb936377844ec2d31564b7fedf81-744x1039.png?accountingTag=RB"
"ogn-254-298","OGN-254/298","254","Noxian Guillotine","OGN","Origins","Spell","Epic","Fury | Order","4","1","","","Kudos Productions","[Action] (Play on your turn or in showdowns.) Choose a unit. Kill it the next time it takes damage this turn. [Legion] — Kill it now instead. (Get the effect if you've played another card this turn.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/57f646b0393b58b657cfabf66357d9fc4a34e046-744x1039.png?accountingTag=RB"
"ogn-255-298","OGN-255/298","255","Nine-Tailed Fox","OGN","Origins","Legend","Rare","Calm | Mind","","","","","Envar Studio","When an enemy unit attacks a battlefield you control, give it -1 :rb_might: this turn, to a minimum of 1 :rb_might:.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/fbce641f5e4d8cdf2956e8ead5884b6cd3ccd90d-744x1040.png?accountingTag=RB"
"ogn-256-298","OGN-256/298","256","Fox-Fire","OGN","Origins","Spell","Epic","Calm | Mind","3","","","","League Splash Team","[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.) [Action] (Play on your turn or in showdowns.) Kill any number of units at a battlefield with total Might 4 or less.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7ad9d6a46a1c54080d54950a0044da3a82e32b45-744x1039.png?accountingTag=RB"
"ogn-257-298","OGN-257/298","257","Blind Monk","OGN","Origins","Legend","Rare","Calm | Body","","","","","Six More Vodka",":rb_energy_1:, :rb_exhaust:: Buff a friendly unit. (If it doesn't have a buff, it gets a +1 :rb_might: buff.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ffe064e002d3b9a366748eb85102a769b2545835-744x1039.png?accountingTag=RB"
"ogn-258-298","OGN-258/298","258","Dragon's Rage","OGN","Origins","Spell","Epic","Calm | Body","4","1","","","Kudos Productions","Move an enemy unit. Then do this: Choose another enemy unit at its destination. They deal damage equal to their Mights to each other.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7f4cbd4fb340cc13b3fbe0ec0db706464d9b29f4-744x1039.png?accountingTag=RB"
"ogn-259-298","OGN-259/298","259","Unforgiven","OGN","Origins","Legend","Rare","Calm | Chaos","","","","","TSWCK逍",":rb_energy_2:, :rb_exhaust:: Move a friendly unit to or from its base.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/68e4d3230b785738ae9d86f780f7f5607ef11807-744x1040.png?accountingTag=RB"
"ogn-260-298","OGN-260/298","260","Last Breath","OGN","Origins","Spell","Epic","Calm | Chaos","3","2","","","Kudos Productions","[Action] (Play on your turn or in showdowns.) Ready a friendly unit. It deals damage equal to its Might to an enemy unit at a battlefield.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e7e6dc840210124825f787095541a66ae5cea178-744x1039.png?accountingTag=RB"
"ogn-261-298","OGN-261/298","261","Radiant Dawn","OGN","Origins","Legend","Rare","Calm | Order","","","","","Six More Vodka","When you stun one or more enemy units, buff a friendly unit. (If it doesn't have a buff, it gets a +1 :rb_might: buff.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/822b8bc7987a47498550708b18ef166b121fd620-744x1039.png?accountingTag=RB"
"ogn-262-298","OGN-262/298","262","Zenith Blade","OGN","Origins","Spell","Epic","Calm | Order","3","2","","","Kudos Productions","[Action] (Play on your turn or in showdowns.) Stun an enemy unit at a battlefield. You may move a friendly unit to that enemy unit's battlefield. (A stunned unit doesn't deal combat damage this turn.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a572f0bc3ed1bd47c5759d36f5b951b15338e57e-744x1039.png?accountingTag=RB"
"ogn-263-298","OGN-263/298","263","Swift Scout","OGN","Origins","Legend","Rare","Mind | Chaos","","","","","Shawn Lee","You may pay :rb_energy_1: to hide a card with [Hidden] instead of :rb_rune_rainbow:. :rb_energy_1:, :rb_exhaust:: Put a Teemo unit you own into your hand from your Champion Zone or the board.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9723181e3392bb61c2aabc804a44f7b0558cedf1-744x1039.png?accountingTag=RB"
"ogn-264-298","OGN-264/298","264","Guerilla Warfare","OGN","Origins","Spell","Epic","Mind | Chaos","2","1","","","Kudos Productions","Return up to two cards with [Hidden] from your trash to your hand. You can hide cards ignoring costs this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3a1f70e49f1fdbac907a3395f517e96717e8afea-744x1039.png?accountingTag=RB"
"ogn-265-298","OGN-265/298","265","Herald of the Arcane","OGN","Origins","Legend","Rare","Mind | Order","","","","","Fortiche Production",":rb_energy_1:, :rb_exhaust:: Play a 1 :rb_might: Recruit unit token.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/913236dabf1e4f71650bbba46870fff8163e2eff-744x1039.png?accountingTag=RB"
