"id","code","collector_number","name","set_id","set_name","type","rarity","domains","energy","power","might","tags","illustrator","ability_text","image_url"
"sfd-183-221","SFD-183/221","183","Purifier","SFD","Spiritforged","Legend","Rare","Fury | Body","","","","","Pandart Studio","Your Equipment each give [Assault]. (+1 :rb_might: while equipped unit is an attacker.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/450cfb71b8890904d48b37a24bbdc78f8d849614-744x1039.png?accountingTag=RB"
"sfd-184-221","SFD-184/221","184","Relentless Pursuit","SFD","Spiritforged","Spell","Epic","Fury | Body","2","1","","","Max Grecke","[Action] (Play on your turn or in showdowns.) Move a friendly unit. You may attach an Equipment with the same controller to it. This turn, that unit has ""When I conquer, you may move me to my base.""","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/48754730486abefdb56221d0760b9c963aae7c09-744x1039.png?accountingTag=RB"
"sfd-185-221","SFD-185/221","185","Glorious Executioner","SFD","Spiritforged","Legend","Rare","Fury | Chaos","","","","","Pandart Studio","When you win a combat, draw 1. (You win if only your units remain after combat.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b01b2d0454ceeffdc106c4c64a390b275ebf390b-744x1039.png?accountingTag=RB"
"sfd-186-221","SFD-186/221","186","Spinning Axe","SFD","Spiritforged","Gear","Epic","Fury | Chaos","2","1","","","Six More Vodka","[Quick-Draw] (This has [Reaction]. When you play it, attach it to a unit you control.) [Equip] :rb_rune_rainbow: (:rb_rune_rainbow:: Attach this to a unit you control.) [Temporary] (If this is unattached, kill it at the start of its controller's Beginning Phase, before scoring.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e4e0328034e605d000e23ac5e820d233f0e3b520-744x1039.png?accountingTag=RB"
"sfd-187-221","SFD-187/221","187","Void Burrower","SFD","Spiritforged","Legend","Rare","Fury | Order","","","","","Pandart Studio","When you conquer, you may exhaust me to reveal the top 2 cards of your Main Deck. You may banish one, then play it. Recycle the rest.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2db78549c30d8f9012af797fe075c4dc2355ec5d-744x1039.png?accountingTag=RB"
"sfd-188-221","SFD-188/221","188","Void Rush","SFD","Spiritforged","Spell","Epic","Fury | Order","2","1","","","Kudos Productions","Reveal the top 2 cards of your Main Deck. You may banish one, then play it, reducing its cost by :rb_energy_2:. Draw any you didn't banish.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ce606f096ae76485cd8dd3cc337629b510f0d1e7-744x1039.png?accountingTag=RB"
"sfd-189-221","SFD-189/221","189","Fire Below the Mountain","SFD","Spiritforged","Legend","Rare","Calm | Mind","","","","","Pandart Studio",":rb_exhaust:: [Reaction] — [Add] :rb_rune_rainbow:. Use only to play gear or use gear abilities. (Abilities that add resources can't be reacted to.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ed58d654034d545e54c85d836f3a6552772dd75b-744x1039.png?accountingTag=RB"
"sfd-190-221","SFD-190/221","190","Forgefire Cape","SFD","Spiritforged","Gear","Epic","Calm | Mind","4","2","","","Grafit Studio","[Unique] (Your deck can have only 1 card with this name.) [Equip] :rb_rune_rainbow: (:rb_rune_rainbow:: Attach this to a unit you control.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9bc49433a6ec5a8f4f1b44351094523d51b6bc11-744x1039.png?accountingTag=RB"
"sfd-191-221","SFD-191/221","191","Rabadon's Deathcrown","SFD","Spiritforged","Gear","Epic","Calm | Mind","4","2","","","Grafit Studio","[Unique] (Your deck can have only 1 card with this name.) [Equip] :rb_rune_rainbow: (:rb_rune_rainbow:: Attach this to a unit you control.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e93d11bdae446762b1932f0327d2ffe489fa4481-744x1039.png?accountingTag=RB"
"sfd-192-221","SFD-192/221","192","Shurelya's Requiem","SFD","Spiritforged","Gear","Epic","Calm | Mind","4","2","","","Grafit Studio","[Unique] (Your deck can have only 1 card with this name.) [Equip] :rb_rune_rainbow: (:rb_rune_rainbow:: Attach this to a unit you control.) When you play this, ready your units.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6f2f7175e61486859d7f5da804e41733d66b2254-744x1039.png?accountingTag=RB"
"sfd-193-221","SFD-193/221","193","Grandmaster at Arms","SFD","Spiritforged","Legend","Rare","Calm | Body","","","","","Pandart Studio",":rb_energy_1:, :rb_exhaust:: Attach a detached Equipment you control to a unit you control. :rb_exhaust:: Attach an attached Equipment you control to a unit you control.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c6ddf49d7249bc8ac194fd9b194bfcb8857a4466-744x1039.png?accountingTag=RB"
"sfd-194-221","SFD-194/221","194","Counter Strike","SFD","Spiritforged","Spell","Epic","Calm | Body","2","1","","","Kudos Productions","[Reaction] (Play any time, even before spells and abilities resolve.) Choose a unit. The next time that unit would be dealt damage this turn, prevent it. Draw 1.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7c643b3da9a78518b1b92e3eeb0078b88d82bf79-744x1039.png?accountingTag=RB"
"sfd-195-221","SFD-195/221","195","Blade Dancer","SFD","Spiritforged","Legend","Rare","Calm | Chaos","","","","","Pandart Studio","When you choose a friendly unit, you may exhaust me and pay :rb_rune_rainbow: to ready it. When you conquer, you may pay :rb_energy_1: to ready me.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/656ef2d1724b818e9e737ec5dcce923de067a316-744x1039.png?accountingTag=RB"
"sfd-196-221","SFD-196/221","196","Defiant Dance","SFD","Spiritforged","Spell","Epic","Calm | Chaos","1","1","","","Kudos Productions","[Reaction] (Play any time, even before spells and abilities resolve.) Give a unit +2 :rb_might: this turn and another unit -2 :rb_might: this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6f5bc5c9e321830337998a2b85e4fec3cd8251c9-744x1039.png?accountingTag=RB"
"sfd-197-221","SFD-197/221","197","Emperor of the Sands","SFD","Spiritforged","Legend","Rare","Calm | Order","","","","","蛋费鸡丁","Your Sand Soldiers have [Weaponmaster]. :rb_energy_1:, :rb_exhaust:: Play a 2 :rb_might: Sand Soldier unit token to your base. Use only if you've played an Equipment this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0472274c49f6540858758ebf9bd2f107a601541a-744x1039.png?accountingTag=RB"
"sfd-198-221","SFD-198/221","198","Arise!","SFD","Spiritforged","Spell","Epic","Calm | Order","6","1","","","Kudos Productions","Play a 2 :rb_might: Sand Soldier unit token for each Equipment you control. Then do this: Ready up to two of them.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/346f4698fea2878dde88470c1793047140c981e3-744x1039.png?accountingTag=RB"
"sfd-199-221","SFD-199/221","199","Prodigal Explorer","SFD","Spiritforged","Legend","Rare","Mind | Chaos","","","","","Pandart Studio",":rb_exhaust:: [Reaction] — Draw 1. Use only if you've chosen enemy units and/or gear twice this turn with spells or unit abilities.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d0e143d9edbc14971b2a7b463b3c25b2b6a0c098-744x1039.png?accountingTag=RB"
"sfd-200-221","SFD-200/221","200","Arcane Shift","SFD","Spiritforged","Spell","Epic","Mind | Chaos","3","1","","","Original Force","[Action] (Play on your turn or in showdowns.) Banish a friendly unit, then its owner plays it, ignoring its cost. Deal 3 to an enemy unit at a battlefield. Banish this.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a5d1d26dee01db24f32a1432639478753d22aa92-744x1039.png?accountingTag=RB"
"sfd-201-221","SFD-201/221","201","Chem-Baroness","SFD","Spiritforged","Legend","Rare","Mind | Order","","","","","Pandart Studio","When you or an ally hold, you may exhaust me to play a Gold gear token exhausted. While your score is within 3 points of the Victory Score, your Gold [ADD] an additional :rb_energy_1:.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/4bd289c281ad64229061ff909abf88c12a574833-744x1039.png?accountingTag=RB"
"sfd-202-221","SFD-202/221","202","Hostile Takeover","SFD","Spiritforged","Spell","Epic","Mind | Order","5","2","","","Grafit Studio","[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.) Take control of an enemy unit at a battlefield. Ready it. (Start a combat if other enemies are there. Otherwise, conquer.) Lose control of that unit and recall it at end of turn. (Send it to base. This isn't a move.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/56651a87166df7108ce9f945bd71390d4926770a-744x1039.png?accountingTag=RB"
"sfd-203-221","SFD-203/221","203","Battle Mistress","SFD","Spiritforged","Legend","Rare","Body | Chaos","","","","","Zhongqi Li","When you recycle a rune, you may exhaust me to play a Gold gear token exhausted. When one or more enemy units die, ready me.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/fd060882c32a8deac04aea4241c6ab7b97236a05-744x1039.png?accountingTag=RB"
"sfd-204-221","SFD-204/221","204","On the Hunt","SFD","Spiritforged","Spell","Epic","Body | Chaos","1","2","","","Grafit Studio","Ready your units.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3205df9cf3d12551c445a740889392264ec95b09-744x1039.png?accountingTag=RB"
"sfd-205-221","SFD-205/221","205","Grand Duelist","SFD","Spiritforged","Legend","Rare","Body | Order","","","","","Pandart Studio","When one of your units becomes [Mighty], you may exhaust me to channel 1 rune exhausted. (A unit is Mighty while it has 5+ :rb_might:.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/37064aa79c13316b5dd28f0a2b054821a43f6650-744x1039.png?accountingTag=RB"
"sfd-206-221","SFD-206/221","206","Riposte","SFD","Spiritforged","Spell","Epic","Body | Order","2","2","","","Kudos Productions","[Reaction] (Play any time, even before spells and abilities resolve.) Choose a friendly unit and a spell. Counter that spell and give that unit +:rb_might: equal to that spell's Energy cost this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/07af52eada661904b467ca118c2715435f0a3b00-744x1039.png?accountingTag=RB"
"sfd-207-221","SFD-207/221","207","Emperor's Dais","SFD","Spiritforged","Battlefield","Uncommon","Colorless","","","","","Kudos Productions","When you conquer here, you may pay :rb_energy_1: and return a unit you control here to its owner's hand. If you do, play a 2 :rb_might: Sand Soldier unit token here.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c1ea4f6f58a62fc2b62647aa3459109e3d10297a-1039x744.png?accountingTag=RB"
"sfd-208-221","SFD-208/221","208","Forge of the Fluft","SFD","Spiritforged","Battlefield","Uncommon","Colorless","","","","","Dao Trong Le","While you control this battlefield, friendly legends have "":rb_exhaust:: Attach an Equipment you control to a unit you control.""","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6ad10353e7fc1337d8cc79086f8eaac1c75f5598-1039x744.png?accountingTag=RB"
"sfd-209-221","SFD-209/221","209","Forgotten Monument","SFD","Spiritforged","Battlefield","Uncommon","Colorless","","","","","Envar Studio","Players can't score here until their third turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/b0c98558fccd68c9ac93cd5b3412c31c68b5ace9-1039x744.png?accountingTag=RB"
"sfd-210-221","SFD-210/221","210","Hall of Legends","SFD","Spiritforged","Battlefield","Uncommon","Colorless","","","","","Kudos Productions","When you conquer here, you may pay :rb_energy_1: to ready your legend.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/3b6438877bd2bd95e7a3a8921ddf6bca26d3fd95-1039x744.png?accountingTag=RB"
"sfd-211-221","SFD-211/221","211","Marai Spire","SFD","Spiritforged","Battlefield","Uncommon","Colorless","","","","","Envar Studio","While you control this battlefield, friendly [Repeat] costs cost :rb_energy_1: less.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ff64dcbac9b392d4f6930a7359114aa68aa14ebe-1039x744.png?accountingTag=RB"
"sfd-212-221","SFD-212/221","212","Minefield","SFD","Spiritforged","Battlefield","Uncommon","Colorless","","","","","Kudos Productions","When you conquer here, put the top 2 cards of your Main Deck into your trash.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/46614658b08563f07cc81a4f4fa4ec8a067710b9-1039x744.png?accountingTag=RB"
"sfd-213-221","SFD-213/221","213","Ornn's Forge","SFD","Spiritforged","Battlefield","Uncommon","Colorless","","","","","Envar Studio","While you control this battlefield, the first friendly non-token gear played each turn costs :rb_energy_1: less.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e228948bc7a6d8ee858fbc0bed3d93a53f467097-1039x744.png?accountingTag=RB"
"sfd-214-221","SFD-214/221","214","Power Nexus","SFD","Spiritforged","Battlefield","Uncommon","Colorless","","","","","Kudos Productions","When you hold here, you may pay :rb_rune_rainbow::rb_rune_rainbow::rb_rune_rainbow::rb_rune_rainbow: to score 1 point.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/653db9a5f2aead0191c8d61da3d1876fb894b545-1039x744.png?accountingTag=RB"
"sfd-215-221","SFD-215/221","215","Ravenbloom Conservatory","SFD","Spiritforged","Battlefield","Uncommon","Colorless","","","","","Will Gist","When you defend here, reveal the top card of your Main Deck. If it's a spell, put it in your hand. Otherwise, recycle it.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d4ded211cb972b7f64bad2b99ee53abe8d13e4e2-1039x744.png?accountingTag=RB"
"sfd-216-221","SFD-216/221","216","Rockfall Path","SFD","Spiritforged","Battlefield","Uncommon","Colorless","","","","","Polar Engine Studio","Units can't be played here.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a1bde66bccf2786e7c0b9d44fcdcdaa6b59f0328-1039x744.png?accountingTag=RB"
"sfd-217-221","SFD-217/221","217","Seat of Power","SFD","Spiritforged","Battlefield","Uncommon","Colorless","","","","","Kudos Productions","When you conquer here, draw 1 for each other battlefield you or allies control.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8b9db30f8eedd5e5463a0fceaeaf90069bce39ae-1039x744.png?accountingTag=RB"
"sfd-218-221","SFD-218/221","218","Sunken Temple","SFD","Spiritforged","Battlefield","Uncommon","Colorless","","","","","Envar Studio","When you conquer here with one or more [Mighty] units, you may pay :rb_energy_1: to draw 1. (A unit is Mighty while it has 5+ :rb_might:.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/06f6d17929d19000006cf281d013ecbe1543af0e-1039x744.png?accountingTag=RB"
"sfd-219-221","SFD-219/221","219","The Papertree","SFD","Spiritforged","Battlefield","Uncommon","Colorless","","","","","Kudos Productions","When you hold here, each player channels 1 rune exhausted.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/c395b94a4f78b4e8b0590b56787c33600b18e358-1039x744.png?accountingTag=RB"
"sfd-220-221","SFD-220/221","220","Treasure Hoard","SFD","Spiritforged","Battlefield","Uncommon","Colorless","","","","","Caravan Studio","When you conquer here, you may pay :rb_energy_1: to play a Gold gear token exhausted.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/cb39bf9f8c30d1ed756ba1b83c975a89d3635159-1039x744.png?accountingTag=RB"
"sfd-221-221","SFD-221/221","221","Veiled Temple","SFD","Spiritforged","Battlefield","Uncommon","Colorless","","","","","Kudos Productions","When you conquer here, you may ready a friendly gear. If it's an Equipment, you may detach it.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6f2b38874a09b3e3df3fe584ea77e84aa5423e37-1039x744.png?accountingTag=RB"
"sfd-222-221","SFD-222/221","222","Seal of Rage","SFD","Spiritforged","Gear","Showcase","Fury","0","1","","","Envar Studio",":rb_exhaust:: [Reaction] — [Add] :rb_rune_fury:. (Abilities that add resources can't be reacted to.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/669d4dd94cf2d88ad58333c13a98cca2014e71aa-744x1039.png?accountingTag=RB"
"sfd-223-221","SFD-223/221","223","Vayne, Hunter","SFD","Spiritforged","Unit","Showcase","Fury","4","1","2","","John Kafka","[Assault 3] (+3 :rb_might: while I'm an attacker.) If an opponent controls a battlefield, I enter ready. When I conquer, you may pay :rb_energy_1: to return me to my owner's hand.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/6f8caecc98cb5dae1b818677ef5baaaa4a5f7cb2-744x1039.png?accountingTag=RB"
"sfd-223-star-221","SFD-223*/221","223","Vayne, Hunter","SFD","Spiritforged","Unit","Showcase","Fury","4","1","2","","John Kafka","[Assault 3] (+3 :rb_might: while I'm an attacker.) If an opponent controls a battlefield, I enter ready. When I conquer, you may pay :rb_energy_1: to return me to my owner's hand.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/75f9eac062e43105ee602b6050fe230fb8d2dce5-744x1039.png?accountingTag=RB"
"sfd-224-221","SFD-224/221","224","Aphelios, Exalted","SFD","Spiritforged","Unit","Showcase","Calm","4","1","4","","Masaki Hsu","When you attach an Equipment to me, choose one that hasn't been chosen this turn — Ready 2 runes.Channel 1 rune exhausted.Buff a friendly unit.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1da6ebc24ad6360186208ab70a0c43443c349bbe-744x1039.png?accountingTag=RB"
"sfd-224-star-221","SFD-224*/221","224","Aphelios, Exalted","SFD","Spiritforged","Unit","Showcase","Calm","4","1","4","","Masaki Hsu","When you attach an Equipment to me, choose one that hasn't been chosen this turn — Ready 2 runes.Channel 1 rune exhausted.Buff a friendly unit.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/58bb3f7a73a8aa38159cc63439e0483ca2574157-744x1039.png?accountingTag=RB"
"sfd-225-star-221","SFD-225*/221","225","Irelia, Fervent","SFD","Spiritforged","Unit","Showcase","Calm","5","","4","","Bo Chen","[Deflect] (Opponents must pay :rb_rune_rainbow: to choose me with a spell or ability.) When you choose or ready me, give me +1 :rb_might: this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/e064a9017b5d6bf0e18c4452acfca4ed8c279657-744x1039.png?accountingTag=RB"
"sfd-225-221","SFD-225/221","225","Irelia, Fervent","SFD","Spiritforged","Unit","Showcase","Calm","5","","4","","Bo Chen","[Deflect] (Opponents must pay :rb_rune_rainbow: to choose me with a spell or ability.) When you choose or ready me, give me +1 :rb_might: this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/40454a8534f7c9444bafd000ffbfc0e5bcc847f0-744x1039.png?accountingTag=RB"
"sfd-226-221","SFD-226/221","226","Seal of Focus","SFD","Spiritforged","Gear","Showcase","Calm","0","1","","","Envar Studio",":rb_exhaust:: [Reaction] — [Add] :rb_rune_calm:. (Abilities that add resources can't be reacted to.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8b6bb0da7d3b37dad51148b7914e7d2b840b6482-744x1039.png?accountingTag=RB"
"sfd-227-221","SFD-227/221","227","Ahri, Inquisitive","SFD","Spiritforged","Unit","Showcase","Mind","3","1","3","","Shawn Tan","When I attack or defend, give an enemy unit here -2 :rb_might: this turn, to a minimum of 1 :rb_might:.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/d4c332e90c97e5e70b996598cd4a0f731b77fdef-744x1039.png?accountingTag=RB"
"sfd-227-star-221","SFD-227*/221","227","Ahri, Inquisitive","SFD","Spiritforged","Unit","Showcase","Mind","3","1","3","","Shawn Tan","When I attack or defend, give an enemy unit here -2 :rb_might: this turn, to a minimum of 1 :rb_might:.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/608f786c30a7e80db87d3c2d45bc0c26b0840c5e-744x1039.png?accountingTag=RB"
"sfd-228-star-221","SFD-228*/221","228","Bard, Mercurial","SFD","Spiritforged","Unit","Showcase","Mind","4","1","4","","Felicia Chen","You may exhaust your legend as an additional cost to play me. When you play me, if you paid the additional cost, move any number of your units to an open battlefield.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/1b7d48edee47c3eec4e5b554e47359a395777c70-744x1039.png?accountingTag=RB"
"sfd-228-221","SFD-228/221","228","Bard, Mercurial","SFD","Spiritforged","Unit","Showcase","Mind","4","1","4","","Felicia Chen","You may exhaust your legend as an additional cost to play me. When you play me, if you paid the additional cost, move any number of your units to an open battlefield.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9c33fbc2dc78bb6af3d31fab0c0ca58e1141141d-744x1039.png?accountingTag=RB"
"sfd-229-221","SFD-229/221","229","Seal of Insight","SFD","Spiritforged","Gear","Showcase","Mind","0","1","","","Envar Studio",":rb_exhaust:: [Reaction] — [Add] :rb_rune_mind:. (Abilities that add resources can't be reacted to.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/eb4559c507f09cabc3735973a1b20d83688d2f9d-744x1039.png?accountingTag=RB"
"sfd-230-221","SFD-230/221","230","Teemo, Strategist","SFD","Spiritforged","Unit","Showcase","Mind","2","1","2","","Mo Yan","[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.) When I defend or I'm played from [Hidden], reveal the top 5 cards of your Main Deck. Deal 1 to an enemy unit here for each card with [Hidden], then recycle them.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/7f0962b840d228ad551fb9334fe9bdf76d209e7d-744x1039.png?accountingTag=RB"
"sfd-230-star-221","SFD-230*/221","230","Teemo, Strategist","SFD","Spiritforged","Unit","Showcase","Mind","2","1","2","","Mo Yan","[Hidden] (Hide now for :rb_rune_rainbow: to react with later for :rb_energy_0:.) When I defend or I'm played from [Hidden], reveal the top 5 cards of your Main Deck. Deal 1 to an enemy unit here for each card with [Hidden], then recycle them.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/5e31f0ea037604aa531d84c1d56d26f255210b7c-744x1039.png?accountingTag=RB"
"sfd-231-221","SFD-231/221","231","Seal of Strength","SFD","Spiritforged","Gear","Showcase","Body","0","1","","","Envar Studio",":rb_exhaust:: [Reaction] — [Add] :rb_rune_body:. (Abilities that add resources can't be reacted to.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/dd5c24995d5c6d327b5101da3d6426f1a75a49ef-744x1039.png?accountingTag=RB"
"sfd-232-star-221","SFD-232*/221","232","Sett, Brawler","SFD","Spiritforged","Unit","Showcase","Body","5","1","4","","Andie Tong","When I'm played and when I conquer, buff me. (If I don't have a buff, I get a +1 :rb_might: buff.) Spend my buff: Give me +4 :rb_might: this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ea35315d12a86cff8e37fa716c92dc76d9edceb8-744x1039.png?accountingTag=RB"
"sfd-232-221","SFD-232/221","232","Sett, Brawler","SFD","Spiritforged","Unit","Showcase","Body","5","1","4","","Andie Tong","When I'm played and when I conquer, buff me. (If I don't have a buff, I get a +1 :rb_might: buff.) Spend my buff: Give me +4 :rb_might: this turn.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/a13d5473e205cb9dd8123895c58ed6ac8f19e814-744x1039.png?accountingTag=RB"
"sfd-233-221","SFD-233/221","233","Yone, Blademaster","SFD","Spiritforged","Unit","Showcase","Body","5","1","5","","Anson Tan","[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.) When I conquer an open battlefield, deal damage equal to my Might to an enemy unit in a base.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/0bb6fd6e7d1e6fefeeccc82059bdae2eaa000730-744x1039.png?accountingTag=RB"
"sfd-233-star-221","SFD-233*/221","233","Yone, Blademaster","SFD","Spiritforged","Unit","Showcase","Body","5","1","5","","Anson Tan","[Weaponmaster] (When you play me, you may [Equip] one of your Equipment to me for :rb_rune_rainbow: less, even if it's already attached.) When I conquer an open battlefield, deal damage equal to my Might to an enemy unit in a base.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/8b190a0e419af24797408f0df4c17b48e8d86e5f-744x1039.png?accountingTag=RB"
"sfd-234-221","SFD-234/221","234","Seal of Discord","SFD","Spiritforged","Gear","Showcase","Chaos","0","1","","","Envar Studio",":rb_exhaust:: [Reaction] — [Add] :rb_rune_chaos:. (Abilities that add resources can't be reacted to.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/9263b8f36725a4cec320c1049608824ae72f6237-744x1039.png?accountingTag=RB"
"sfd-235-star-221","SFD-235*/221","235","Yasuo, Windrider","SFD","Spiritforged","Unit","Showcase","Chaos","5","1","4","","Jennifer Wuestling","[Ganking] (I can move from battlefield to battlefield.) The third time I move in a turn, you score 1 point.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/40575a59f02c431223ef484edabdf7bd8cb28381-744x1039.png?accountingTag=RB"
"sfd-235-221","SFD-235/221","235","Yasuo, Windrider","SFD","Spiritforged","Unit","Showcase","Chaos","5","1","4","","Jennifer Wuestling","[Ganking] (I can move from battlefield to battlefield.) The third time I move in a turn, you score 1 point.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/74021c17acc45cf743609a825490a0e6dd7466b5-744x1039.png?accountingTag=RB"
"sfd-236-221","SFD-236/221","236","Darius, Executioner","SFD","Spiritforged","Unit","Showcase","Order","6","1","6","","Shishizaru","[Legion] — When you play me, ready me. (Get the effect if you've played another card this turn) Other friendly units have +1 :rb_might: here.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/4f550f321dce06bb09bb47682d5bf2981280ea16-744x1039.png?accountingTag=RB"
"sfd-236-star-221","SFD-236*/221","236","Darius, Executioner","SFD","Spiritforged","Unit","Showcase","Order","6","1","6","","Shishizaru","[Legion] — When you play me, ready me. (Get the effect if you've played another card this turn) Other friendly units have +1 :rb_might: here.","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/46fc840c17925406d22703b82ad02f5eb2ab62cf-744x1039.png?accountingTag=RB"
"sfd-237-221","SFD-237/221","237","Karma, Channeler","SFD","Spiritforged","Unit","Showcase","Order","6","1","6","","Andres Blanco","[Vision] (When you play me, look at the top card of your Main Deck. You may recycle it.) When you recycle one or more cards, buff a friendly unit. (If it doesn't have a buff, it gets a +1 :rb_might: buff. Runes aren't cards.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/ba0113d449813c94534ae0e74f3ef38f9b8010c2-744x1039.png?accountingTag=RB"
"sfd-237-star-221","SFD-237*/221","237","Karma, Channeler","SFD","Spiritforged","Unit","Showcase","Order","6","1","6","","Andres Blanco","[Vision] (When you play me, look at the top card of your Main Deck. You may recycle it.) When you recycle one or more cards, buff a friendly unit. (If it doesn't have a buff, it gets a +1 :rb_might: buff. Runes aren't cards.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/2e2c1cb4016543e3288da2dac3ecc3faf8a98927-744x1039.png?accountingTag=RB"
"sfd-238-221","SFD-238/221","238","Seal of Unity","SFD","Spiritforged","Gear","Showcase","Order","0","1","","","Envar Studio",":rb_exhaust:: [Reaction] — [Add] :rb_rune_order:. (Abilities that add resources can't be reacted to.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/228dbde67ec37f9a0b28f81e40fce5a8fa7af56b-744x1039.png?accountingTag=RB"
"sfd-239-221","SFD-239/221","239","Soraka, Wanderer","SFD","Spiritforged","Unit","Showcase","Order","4","1","4","","Loiza Chen","I must be assigned combat damage last. If another unit you control here would die, if it has less Might than me, instead heal it, exhaust it, and recall it. (Send it to base. This isn't a move.)","https://cmsassets.rgpub.io/sanity/images/dsfx7636/game_data_live/fc329097625a1f98a564134945950bd3bd3610a3-744x1039.png?accountingTag=RB"
